DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2015
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"220600 MARCOS PARENTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220620 MIGUEL ALVES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220630 MIGUEL LEAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"220635 MILTON BRANDAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;2;-;-;-;-;-;-;-;-;1;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"220640 MONSENHOR GIL";-;-;-;-;-;-;-;-;2;-;1;2;2;4;1;4;4;3;1;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;28
"220650 MONSENHOR HIPOLITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;1;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"220670 NAZARE DO PIAUI";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"220672 NAZARIA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220680 NOSSA SENHORA DOS REMEDIOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;4;3;1;3;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;1;1;5;4;4;7;3;2;-;-;-;49
"220690 NOVO ORIENTE DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"220700 OEIRAS";-;-;-;-;-;-;-;-;2;1;2;1;4;3;6;9;12;8;3;4;10;6;2;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;78
"220740 PALMEIRA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220760 PARNAGUA";-;-;-;1;2;1;1;4;4;5;6;-;3;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32
"220770 PARNAIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;2;5;9;13;8;33;18;15;16;5;8;14;4;1;3;1;1;2;2;1;-;1;-;1;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;171
"220777 PATOS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"220780 PAULISTANA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"220790 PEDRO II";-;-;-;-;-;-;-;2;2;-;3;1;-;2;2;5;2;5;3;2;3;2;3;4;7;1;-;1;1;3;3;-;-;2;3;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;64
"220793 PEDRO LAURENTINO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220800 PICOS";-;2;1;4;2;1;2;1;8;6;16;11;9;22;24;48;34;34;20;12;14;11;13;2;2;4;-;-;1;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;1;312
"220810 PIMENTEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"220820 PIO IX";-;-;-;-;-;1;-;-;-;-;1;1;-;1;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"220830 PIRACURUCA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"220840 PIRIPIRI";-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;2;1;1;-;-;1;2;-;2;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"220850 PORTO";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220885 RIACHO FRIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220930 SANTA LUZ";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"220937 SANTA ROSA DO PIAUI";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220945 SANTO ANTONIO DOS MILAGRES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"220997 SAO JOAO DO ARRAIAL";-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;12;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
"221000 SAO JOAO DO PIAUI";-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"221005 SAO JOSE DO DIVINO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"221039 SAO MIGUEL DO FIDALGO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"221040 SAO MIGUEL DO TAPUIO";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"221050 SAO PEDRO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"221060 SAO RAIMUNDO NONATO";-;-;-;-;-;2;-;1;-;3;2;6;7;8;8;4;4;-;2;2;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52
"221063 SEBASTIAO LEAL";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"221080 SIMPLICIO MENDES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;-;1;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"221093 SUSSUAPARA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"221100 TERESINA";-;30;22;15;14;23;29;37;43;102;149;200;245;205;146;154;163;112;86;117;121;85;78;67;46;12;26;23;13;12;19;8;27;20;12;1;4;6;7;8;17;14;15;15;5;7;9;12;13;19;12;21;7;7;2660
"221110 UNIAO";-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"221120 URUCUI";-;-;-;-;2;1;-;1;-;1;-;1;-;-;3;7;2;1;-;-;2;-;2;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"221160 VILA NOVA DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"230010 ABAIARA";-;-;-;-;-;-;-;-;1;-;1;1;1;6;6;4;5;2;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
"230015 ACARAPE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"230020 ACARAU";-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;-;5;1;1;1;1;3;2;3;4;3;5;3;2;5;1;1;4;2;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;56
"230030 ACOPIARA";-;-;-;-;-;-;-;-;-;1;-;-;2;1;1;-;3;-;1;-;1;3;3;2;1;3;5;1;2;2;-;1;1;1;1;-;1;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;40
"230040 AIUABA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4
"230050 ALCANTARAS";-;-;-;-;-;-;-;-;1;6;4;10;14;37;33;34;30;31;65;102;66;62;64;46;54;33;26;23;11;9;10;7;2;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;786
"230060 ALTANEIRA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"230075 AMONTADA";-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;1;-;1;3;2;3;-;-;-;-;-;2;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"230080 ANTONINA DO NORTE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"230090 APUIARES";-;-;-;-;3;1;-;1;1;2;1;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;15
"230100 AQUIRAZ";-;1;1;1;-;1;-;1;1;7;17;8;24;21;85;17;4;12;23;8;3;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;240
"230110 ARACATI";-;9;1;3;4;5;9;4;7;13;6;13;8;15;16;21;15;6;5;15;9;6;7;17;7;6;5;5;2;1;4;2;5;2;2;1;5;9;10;7;-;2;3;-;-;1;2;-;-;-;-;-;-;7;302
"230120 ARACOIABA";-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;4;5;3;6;11;13;10;2;12;1;4;7;6;4;5;4;1;2;3;3;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;117
"230125 ARARENDA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;1;2;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"230130 ARARIPE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;1;-;-;-;2;1;-;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"230140 ARATUBA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3;-;3;-;2;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"230150 ARNEIROZ";-;3;16;24;39;26;21;20;16;9;14;1;2;4;3;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;3;1;2;8;217
"230160 ASSARE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;2;3;2;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"230170 AURORA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;2;1;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"230180 BAIXIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6;10;14;4;4;5;-;-;-;46
"230185 BANABUIU";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"230190 BARBALHA";-;5;6;6;11;22;16;34;28;36;56;52;40;31;70;57;38;20;9;5;6;3;3;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;5;568
"230195 BARREIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"230200 BARRO";-;3;3;7;6;25;16;15;8;10;13;8;8;25;36;21;15;11;31;25;20;20;18;18;6;23;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;399
"230205 BARROQUINHA";-;1;-;-;-;-;-;-;1;1;-;3;1;2;-;-;5;2;8;10;6;9;3;3;4;5;7;10;3;2;6;3;4;2;7;1;9;1;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;122
"230210 BATURITE";-;-;-;-;-;-;-;-;-;-;1;2;-;6;4;2;1;2;6;-;2;-;2;1;3;8;2;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;46
"230220 BEBERIBE";-;15;7;4;1;1;2;2;-;2;5;3;3;6;9;2;5;12;11;17;19;23;25;11;14;14;13;14;13;7;6;15;9;9;3;5;6;1;2;3;1;-;-;1;1;-;1;-;-;1;-;-;-;3;327
"230230 BELA CRUZ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"230240 BOA VIAGEM";-;-;-;-;-;1;5;5;2;2;14;4;11;20;41;21;31;30;24;24;32;38;28;22;60;29;10;8;4;6;2;6;3;2;3;1;-;1;-;3;2;-;2;-;-;-;-;-;-;-;-;-;-;1;498
"230250 BREJO SANTO";-;1;1;-;3;5;5;3;8;5;4;4;14;24;19;33;17;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;152
"230260 CAMOCIM";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;1;1;-;2;2;1;-;-;3;1;2;3;3;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"230270 CAMPOS SALES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"230280 CANINDE";-;3;3;1;3;12;15;10;19;22;33;36;41;38;58;53;25;26;11;19;28;16;14;7;6;4;5;7;4;3;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;529
"230290 CAPISTRANO";-;1;1;3;3;3;1;3;3;3;9;11;9;7;12;10;8;11;5;4;21;13;4;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;151
"230310 CARIRE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"230320 CARIRIACU";-;-;1;-;-;-;-;-;-;-;1;2;1;-;2;3;3;5;2;3;2;1;2;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;3;-;-;-;1;-;-;-;-;1;-;-;-;-;-;36
"230330 CARIUS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;2;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"230340 CARNAUBAL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"230350 CASCAVEL";-;2;-;-;2;-;-;1;1;5;4;3;3;6;3;2;6;1;4;7;7;9;6;4;9;3;7;4;7;2;-;1;2;-;-;-;-;-;2;1;1;-;1;-;-;1;-;-;-;1;-;-;-;-;118
"230360 CATARINA";-;-;1;-;-;-;5;3;23;24;3;4;1;6;5;2;7;4;2;5;2;4;4;1;6;4;7;3;1;2;-;2;2;1;1;1;-;-;-;-;-;-;-;-;-;-;3;2;5;4;4;-;-;-;154
"230365 CATUNDA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"230370 CAUCAIA";-;4;1;3;5;10;12;4;5;4;2;4;7;4;9;11;9;6;7;10;12;7;14;8;8;2;-;4;4;4;4;3;1;-;5;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;198
"230380 CEDRO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"230390 CHAVAL";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"230393 CHORO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"230395 CHOROZINHO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"230400 COREAU";-;31;35;41;24;25;12;9;8;3;4;-;1;2;5;9;10;7;3;2;4;3;1;5;6;6;3;-;4;3;1;-;-;-;-;-;-;-;-;3;1;-;-;1;-;2;-;-;-;-;-;5;3;12;294
"230410 CRATEUS";-;-;-;1;-;-;-;-;1;1;1;6;10;8;18;25;15;24;27;22;18;16;27;19;21;14;14;8;9;10;12;13;8;13;3;8;5;1;1;1;2;-;1;2;-;2;-;-;-;-;-;-;-;2;389
"230420 CRATO";-;-;1;-;-;-;1;-;-;-;2;4;6;5;16;19;23;19;27;30;34;21;32;38;46;8;8;10;1;5;5;8;3;3;5;3;-;1;1;-;-;-;1;-;-;2;4;-;-;-;3;1;-;1;397
"230423 CROATA";-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;3;1;2;7;2;4;5;6;2;5;1;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47
"230428 EUSEBIO";-;2;5;1;1;5;7;15;11;12;4;24;26;37;15;24;22;10;20;32;19;6;4;5;2;3;5;-;-;1;1;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;325
"230430 FARIAS BRITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;-;1;3;4;6;5;2;8;5;7;3;5;6;1;1;3;2;-;3;4;-;3;1;1;1;3;2;-;2;-;-;-;-;-;-;-;-;88
"230435 FORQUILHA";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;4;2;4;3;9;10;1;2;-;-;42
"230440 FORTALEZA";-;22;25;24;51;99;92;91;115;223;255;250;286;260;366;460;777;877;985;1264;1224;1127;858;767;727;483;354;322;257;146;124;120;86;79;41;42;24;22;19;22;16;23;12;3;9;12;10;9;18;9;16;10;5;5;13523
"230445 FORTIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"230450 FRECHEIRINHA";-;-;1;-;1;-;-;-;-;-;-;1;1;2;1;5;2;-;-;-;1;2;1;1;4;-;2;-;2;3;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
"230460 GENERAL SAMPAIO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"230465 GRACA";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"230470 GRANJA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;-;-;-;-;-;1;-;1;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"230490 GROAIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"230500 GUARACIABA DO NORTE";-;-;1;-;-;1;-;1;1;-;-;2;5;1;1;4;2;2;6;7;13;7;11;13;22;6;9;7;6;2;3;1;7;4;2;1;2;3;1;4;6;8;4;7;3;4;1;-;-;2;-;2;-;-;195
"230520 HIDROLANDIA";-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"230523 HORIZONTE";-;-;-;-;-;-;-;2;-;-;1;3;7;3;4;1;29;20;21;17;13;11;5;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;140
"230526 IBARETAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"230530 IBIAPINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"230533 IBICUITINGA";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;3;-;2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
